                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    316,                0.45937,                0.25815,                0.88723,                0.94517,                0.95886,                0.97434,                0.82365,                0.71469,                0.37509,                 1.0864,               0.003763,               0.003763,               0.003763
                    317,                0.45249,                0.25058,                0.87964,                0.95044,                0.94917,                0.97429,                0.82366,                0.71213,                0.37939,                  1.084,              0.0037432,              0.0037432,              0.0037432
                    318,                0.45294,                0.25329,                0.88481,                0.94168,                0.95706,                0.97217,                0.82086,                0.71395,                0.38753,                 1.0855,              0.0037234,              0.0037234,              0.0037234
                    319,                0.45506,                0.25285,                0.88145,                0.95126,                0.95424,                0.97384,                0.82195,                0.71542,                0.38038,                 1.0872,              0.0037036,              0.0037036,              0.0037036
                    320,                0.45717,                 0.2529,                0.88255,                 0.9508,                0.95079,                 0.9735,                 0.8225,                0.71452,                0.38625,                 1.0864,              0.0036838,              0.0036838,              0.0036838
                    321,                0.44932,                0.25001,                0.88112,                0.95204,                 0.9512,                0.97327,                0.82214,                0.71402,                0.38733,                  1.087,               0.003664,               0.003664,               0.003664
                    322,                0.45301,                0.25166,                0.88717,                0.94723,                0.95791,                0.97333,                0.82342,                 0.7142,                0.38201,                 1.0884,              0.0036442,              0.0036442,              0.0036442
                    323,                   0.45,                 0.2529,                0.88393,                0.95264,                0.95189,                0.97348,                0.82167,                0.71549,                0.37912,                 1.0886,              0.0036244,              0.0036244,              0.0036244
                    324,                0.45591,                0.25643,                0.88599,                0.95327,                0.95525,                0.97419,                0.82398,                  0.716,                0.37621,                 1.0889,              0.0036046,              0.0036046,              0.0036046
                    325,                0.45352,                0.25238,                0.88729,                0.95487,                0.95353,                0.97437,                0.82303,                 0.7175,                0.37509,                 1.0907,              0.0035848,              0.0035848,              0.0035848
                    326,                0.45148,                0.25002,                 0.8817,                0.95267,                0.95213,                0.97373,                0.82135,                0.71859,                0.38069,                 1.0916,               0.003565,               0.003565,               0.003565
                    327,                0.44882,                0.24712,                0.88209,                 0.9453,                0.95906,                0.97316,                0.82066,                0.71955,                0.38222,                 1.0911,              0.0035452,              0.0035452,              0.0035452
                    328,                0.44959,                0.24756,                 0.8806,                0.96136,                0.94456,                0.97191,                 0.8194,                0.71988,                 0.3863,                 1.0913,              0.0035254,              0.0035254,              0.0035254
                    329,                0.45462,                0.24715,                0.88024,                0.96176,                0.94464,                0.97297,                0.82018,                0.72156,                0.38189,                 1.0929,              0.0035056,              0.0035056,              0.0035056
                    330,                0.44576,                 0.2456,                0.87785,                0.95735,                0.94299,                0.97376,                0.82072,                0.71976,                0.38088,                 1.0912,              0.0034858,              0.0034858,              0.0034858
                    331,                0.44292,                0.24428,                0.87758,                0.95642,                0.94576,                0.97333,                0.82064,                0.71932,                0.38295,                 1.0917,               0.003466,               0.003466,               0.003466
                    332,                0.45054,                0.24899,                 0.8813,                0.95374,                0.94862,                0.97413,                0.82181,                0.71895,                 0.3795,                 1.0921,              0.0034462,              0.0034462,              0.0034462
                    333,                0.44602,                0.24636,                0.87897,                0.95307,                0.95002,                0.97391,                 0.8219,                0.71699,                0.37855,                 1.0912,              0.0034264,              0.0034264,              0.0034264
                    334,                0.44175,                0.24547,                0.87803,                0.95381,                0.95717,                0.97641,                0.82434,                0.71718,                0.36743,                 1.0908,              0.0034066,              0.0034066,              0.0034066
                    335,                0.44655,                0.24785,                0.87597,                0.95251,                0.95453,                0.97533,                0.82448,                0.71575,                0.36502,                 1.0912,              0.0033868,              0.0033868,              0.0033868
                    336,                0.44136,                0.24294,                0.88236,                 0.9531,                0.95529,                0.97478,                0.82322,                0.71589,                0.37234,                 1.0911,               0.003367,               0.003367,               0.003367
                    337,                0.44429,                0.24612,                0.88145,                 0.9521,                0.95631,                0.97508,                0.82364,                0.71536,                 0.3738,                 1.0904,              0.0033472,              0.0033472,              0.0033472
                    338,                 0.4491,                0.25177,                0.88214,                0.95153,                0.95476,                0.97367,                 0.8227,                 0.7161,                0.37325,                 1.0921,              0.0033274,              0.0033274,              0.0033274
                    339,                0.44365,                 0.2484,                0.87781,                 0.9509,                0.95446,                0.97398,                0.82326,                0.71593,                0.37241,                 1.0926,              0.0033076,              0.0033076,              0.0033076
                    340,                0.44023,                0.24463,                0.87945,                0.95805,                0.94993,                0.97486,                0.82336,                0.71764,                 0.3738,                 1.0945,              0.0032878,              0.0032878,              0.0032878
                    341,                0.43669,                0.24358,                0.87713,                0.95719,                0.95227,                0.97541,                0.82286,                0.71975,                0.37485,                 1.0959,               0.003268,               0.003268,               0.003268
                    342,                0.43426,                0.24154,                0.87863,                0.95472,                0.95349,                0.97428,                0.82032,                0.71953,                0.37665,                 1.0957,              0.0032482,              0.0032482,              0.0032482
                    343,                0.43578,                0.24286,                0.87536,                0.95775,                0.95376,                0.97416,                0.82061,                0.71988,                0.37416,                 1.0962,              0.0032284,              0.0032284,              0.0032284
                    344,                0.44034,                0.24327,                0.87975,                0.95776,                0.95322,                 0.9728,                0.82087,                0.71879,                0.37706,                 1.0962,              0.0032086,              0.0032086,              0.0032086
                    345,                0.44069,                0.24643,                 0.8828,                0.95841,                0.95158,                0.97293,                0.82073,                0.71968,                0.38285,                  1.097,              0.0031888,              0.0031888,              0.0031888
                    346,                0.43594,                0.24321,                0.87642,                0.95316,                0.95343,                0.97303,                0.82129,                0.71849,                0.38593,                 1.0965,               0.003169,               0.003169,               0.003169
                    347,                 0.4344,                0.23964,                0.87472,                0.95236,                0.95335,                0.97276,                0.82197,                0.71918,                0.38349,                 1.0972,              0.0031492,              0.0031492,              0.0031492
                    348,                0.43886,                0.24711,                  0.878,                0.95209,                0.95242,                0.97126,                0.82002,                 0.7187,                0.38699,                 1.0976,              0.0031294,              0.0031294,              0.0031294
                    349,                0.43929,                0.24638,                0.87969,                0.95021,                0.95388,                0.97083,                0.81973,                0.71843,                 0.3862,                 1.0977,              0.0031096,              0.0031096,              0.0031096
                    350,                0.43173,                 0.2411,                0.87793,                0.94785,                 0.9555,                0.97049,                0.81781,                0.72024,                0.38843,                  1.099,              0.0030898,              0.0030898,              0.0030898
                    351,                0.43276,                0.24016,                0.87259,                0.95085,                0.94723,                0.96936,                0.81644,                0.72224,                0.39286,                 1.1006,                0.00307,                0.00307,                0.00307
                    352,                0.43828,                0.24179,                0.87942,                0.94707,                0.95274,                0.96944,                0.81578,                0.72445,                0.39345,                 1.1017,              0.0030502,              0.0030502,              0.0030502
                    353,                0.43124,                0.24053,                 0.8743,                0.94994,                 0.9531,                0.96975,                0.81612,                0.72724,                0.39085,                 1.1031,              0.0030304,              0.0030304,              0.0030304
                    354,                0.43205,                0.24266,                0.87747,                0.95003,                0.95169,                0.97002,                0.81596,                0.72701,                0.39296,                 1.1039,              0.0030106,              0.0030106,              0.0030106
                    355,                0.42408,                0.23387,                0.86924,                0.95677,                0.94508,                0.97013,                0.81547,                 0.7262,                0.39025,                 1.1035,              0.0029908,              0.0029908,              0.0029908
                    356,                0.42575,                0.23688,                0.87692,                0.95506,                 0.9457,                 0.9699,                0.81454,                0.72595,                0.39015,                 1.1037,               0.002971,               0.002971,               0.002971
                    357,                 0.4321,                0.24027,                0.87896,                0.95145,                0.94661,                0.96962,                0.81429,                0.72776,                0.39644,                  1.106,              0.0029512,              0.0029512,              0.0029512
                    358,                0.43022,                0.24105,                  0.878,                0.95328,                0.94624,                0.96896,                0.81342,                0.72891,                0.39736,                 1.1073,              0.0029314,              0.0029314,              0.0029314
                    359,                0.43184,                0.23901,                0.87466,                0.95226,                0.94804,                0.96943,                0.81355,                0.72917,                 0.3974,                 1.1073,              0.0029116,              0.0029116,              0.0029116
                    360,                0.43029,                0.23949,                0.87645,                 0.9548,                0.94908,                0.97035,                0.81544,                0.72893,                0.39454,                 1.1066,              0.0028918,              0.0028918,              0.0028918
                    361,                0.43238,                0.23854,                0.87263,                0.95446,                0.94939,                0.97054,                0.81614,                0.72876,                0.39352,                 1.1066,               0.002872,               0.002872,               0.002872
                    362,                0.43175,                0.23758,                0.87507,                0.95513,                0.94917,                0.97103,                0.81678,                0.72869,                0.39258,                 1.1069,              0.0028522,              0.0028522,              0.0028522
                    363,                0.43268,                0.24144,                0.87512,                0.95222,                0.94878,                0.96997,                0.81483,                0.72941,                0.39596,                 1.1075,              0.0028324,              0.0028324,              0.0028324
                    364,                0.42405,                0.23716,                0.87135,                0.95291,                 0.9484,                0.97091,                0.81594,                0.72873,                 0.3921,                 1.1064,              0.0028126,              0.0028126,              0.0028126
                    365,                0.42477,                0.23703,                0.87369,                0.95387,                0.94868,                0.97116,                0.81547,                0.72867,                0.38864,                 1.1062,              0.0027928,              0.0027928,              0.0027928
                    366,                0.42174,                0.23498,                0.86939,                0.95396,                0.94844,                0.97178,                0.81593,                0.72903,                0.38891,                 1.1062,               0.002773,               0.002773,               0.002773
                    367,                0.42631,                0.23471,                0.87475,                0.95302,                0.94778,                0.97201,                0.81585,                0.72848,                0.38658,                 1.1053,              0.0027532,              0.0027532,              0.0027532
                    368,                0.41821,                0.23518,                0.86913,                0.95349,                0.94855,                0.97145,                0.81635,                0.72761,                0.38815,                 1.1043,              0.0027334,              0.0027334,              0.0027334
                    369,                0.41983,                0.22981,                0.86908,                0.95275,                0.94849,                0.97149,                0.81619,                0.72631,                0.38934,                  1.104,              0.0027136,              0.0027136,              0.0027136
                    370,                0.43123,                0.23901,                0.87912,                0.95169,                0.94895,                0.97157,                0.81646,                0.72659,                0.38844,                 1.1044,              0.0026938,              0.0026938,              0.0026938
                    371,                0.41794,                0.23198,                0.87005,                0.95281,                0.95097,                0.97209,                0.81652,                0.72669,                0.38445,                 1.1052,               0.002674,               0.002674,               0.002674
                    372,                0.42059,                0.23583,                0.87177,                   0.95,                0.95212,                0.97291,                0.81653,                0.72602,                0.38218,                 1.1059,              0.0026542,              0.0026542,              0.0026542
                    373,                0.41353,                0.23073,                0.86992,                0.95035,                0.95357,                0.97298,                0.81834,                0.72545,                0.38181,                 1.1054,              0.0026344,              0.0026344,              0.0026344
                    374,                0.41833,                0.23415,                0.87366,                0.94933,                0.95593,                0.97314,                0.81849,                0.72484,                0.38298,                 1.1061,              0.0026146,              0.0026146,              0.0026146
                    375,                 0.4194,                0.23705,                0.87248,                0.94912,                 0.9553,                0.97304,                0.81968,                0.72427,                0.38654,                 1.1062,              0.0025948,              0.0025948,              0.0025948
                    376,                0.41119,                0.23021,                 0.8696,                0.94984,                0.95579,                0.97303,                0.82046,                0.72293,                0.38731,                 1.1058,               0.002575,               0.002575,               0.002575
                    377,                0.41971,                0.23376,                0.87115,                0.94986,                0.95444,                0.97236,                0.81969,                0.72337,                0.38927,                 1.1066,              0.0025552,              0.0025552,              0.0025552
                    378,                0.41788,                0.23468,                0.86846,                0.94819,                0.95009,                0.97231,                0.81843,                0.72207,                0.39014,                 1.1055,              0.0025354,              0.0025354,              0.0025354
                    379,                0.41004,                0.22932,                0.87054,                 0.9502,                0.94935,                0.97299,                0.81874,                 0.7212,                0.39043,                 1.1044,              0.0025156,              0.0025156,              0.0025156
                    380,                0.41172,                0.22895,                0.86543,                0.94687,                0.94851,                0.97197,                0.81825,                0.72109,                0.39181,                 1.1038,              0.0024958,              0.0024958,              0.0024958
                    381,                0.42241,                0.23341,                0.87306,                 0.9544,                0.94391,                0.97193,                0.81866,                0.72022,                0.39096,                 1.1029,               0.002476,               0.002476,               0.002476
                    382,                0.41549,                0.23018,                0.86697,                0.95201,                0.94846,                0.97296,                0.81972,                0.72044,                0.39051,                 1.1033,              0.0024562,              0.0024562,              0.0024562
                    383,                0.41393,                0.22987,                0.87274,                0.95439,                0.94473,                0.97253,                0.81907,                0.72048,                0.39148,                 1.1031,              0.0024364,              0.0024364,              0.0024364
                    384,                0.41389,                0.23146,                0.86986,                0.95244,                0.94645,                0.97272,                0.81919,                0.72036,                0.39032,                 1.1031,              0.0024166,              0.0024166,              0.0024166
                    385,                0.41032,                0.23251,                0.86808,                0.95598,                0.94229,                0.97203,                0.81852,                0.72029,                 0.3919,                 1.1029,              0.0023968,              0.0023968,              0.0023968
                    386,                0.41507,                0.23174,                0.87123,                0.95686,                0.94344,                0.97227,                0.81791,                0.72052,                0.39103,                 1.1033,               0.002377,               0.002377,               0.002377
                    387,                0.41163,                0.23012,                0.86941,                0.95732,                 0.9445,                0.97231,                0.81827,                0.72098,                0.38946,                 1.1037,              0.0023572,              0.0023572,              0.0023572
                    388,                0.41194,                0.22989,                0.87033,                0.95536,                0.94515,                0.97201,                0.81758,                0.72131,                0.39083,                 1.1039,              0.0023374,              0.0023374,              0.0023374
                    389,                0.40759,                0.22934,                0.86924,                0.95468,                0.94392,                0.97201,                0.81729,                0.72161,                0.39077,                 1.1039,              0.0023176,              0.0023176,              0.0023176
                    390,                 0.4094,                0.22716,                0.86667,                0.95328,                0.94399,                0.97181,                0.81808,                0.72201,                0.39194,                 1.1043,              0.0022978,              0.0022978,              0.0022978
                    391,                0.40568,                0.22886,                0.86791,                 0.9504,                0.94549,                0.97173,                0.81813,                0.72228,                 0.3928,                 1.1046,               0.002278,               0.002278,               0.002278
                    392,                 0.4116,                0.23012,                0.86874,                 0.9521,                0.94554,                0.97203,                0.81869,                0.72263,                0.39276,                 1.1053,              0.0022582,              0.0022582,              0.0022582
                    393,                0.41112,                 0.2299,                0.86804,                0.95088,                0.94741,                0.97222,                0.81917,                0.72398,                 0.3903,                 1.1063,              0.0022384,              0.0022384,              0.0022384
                    394,                0.40304,                0.22792,                0.86472,                0.95728,                0.93771,                0.97253,                0.81875,                0.72504,                0.38849,                 1.1072,              0.0022186,              0.0022186,              0.0022186
                    395,                 0.4087,                0.22697,                0.86674,                0.94777,                0.94719,                0.97276,                0.81963,                0.72535,                0.38903,                 1.1076,              0.0021988,              0.0021988,              0.0021988
                    396,                0.40628,                0.22989,                0.86972,                0.94805,                0.94753,                0.97262,                0.81896,                0.72568,                0.38961,                 1.1085,               0.002179,               0.002179,               0.002179
                    397,                0.40304,                0.22727,                0.86873,                0.95483,                 0.9389,                 0.9728,                0.81855,                0.72586,                0.39028,                 1.1089,              0.0021592,              0.0021592,              0.0021592
                    398,                0.40238,                0.22581,                0.86132,                0.95566,                0.93795,                0.97245,                0.81831,                0.72609,                0.39205,                 1.1097,              0.0021394,              0.0021394,              0.0021394
                    399,                0.40526,                0.22831,                0.86692,                0.95775,                0.93865,                0.97256,                0.81709,                0.72592,                0.38934,                 1.1103,              0.0021196,              0.0021196,              0.0021196
                    400,                  0.399,                0.22089,                0.86466,                0.95699,                0.93844,                0.97229,                0.81767,                0.72684,                0.38959,                 1.1116,              0.0020998,              0.0020998,              0.0020998
                    401,                0.40327,                0.22358,                0.86362,                0.95655,                0.93886,                0.97228,                0.81809,                0.72676,                0.39045,                 1.1115,                0.00208,                0.00208,                0.00208
                    402,                0.40114,                0.22373,                0.86686,                0.95531,                  0.939,                0.97198,                0.81781,                0.72683,                0.39332,                 1.1118,              0.0020602,              0.0020602,              0.0020602
                    403,                 0.3991,                0.22147,                0.85948,                0.95521,                0.93872,                0.97181,                0.81765,                0.72651,                0.39466,                 1.1118,              0.0020404,              0.0020404,              0.0020404
                    404,                0.39839,                0.22347,                0.86581,                0.95377,                0.94031,                0.97198,                0.81842,                0.72677,                0.39295,                 1.1122,              0.0020206,              0.0020206,              0.0020206
                    405,                0.40186,                0.22333,                0.86427,                0.95642,                0.93733,                0.97177,                0.81796,                0.72714,                0.39405,                 1.1131,              0.0020008,              0.0020008,              0.0020008
                    406,                0.39849,                0.22395,                0.86224,                0.95712,                0.93703,                0.97134,                 0.8168,                 0.7275,                0.39465,                 1.1135,               0.001981,               0.001981,               0.001981
                    407,                0.40268,                0.22465,                0.87014,                 0.9565,                0.93665,                0.97099,                0.81636,                0.72779,                0.39505,                 1.1143,              0.0019612,              0.0019612,              0.0019612
                    408,                 0.3945,                0.22197,                0.86078,                0.95579,                0.93647,                0.97103,                0.81722,                0.72747,                0.39639,                 1.1144,              0.0019414,              0.0019414,              0.0019414
                    409,                0.39532,                0.22231,                0.86369,                0.95693,                0.93673,                0.97111,                 0.8173,                0.72712,                0.39715,                 1.1147,              0.0019216,              0.0019216,              0.0019216
                    410,                  0.395,                0.21874,                0.85871,                0.95647,                0.93724,                0.97074,                0.81646,                0.72715,                0.39685,                 1.1148,              0.0019018,              0.0019018,              0.0019018
                    411,                0.39573,                0.21983,                0.86101,                0.95644,                0.93776,                0.97086,                0.81722,                0.72679,                 0.3967,                 1.1148,               0.001882,               0.001882,               0.001882
                    412,                0.39189,                0.21924,                0.86173,                0.95551,                0.93936,                0.97083,                 0.8169,                0.72639,                0.39685,                 1.1147,              0.0018622,              0.0018622,              0.0018622
                    413,                0.39294,                0.21771,                0.86382,                0.95536,                   0.94,                0.97086,                0.81742,                0.72599,                0.39676,                 1.1145,              0.0018424,              0.0018424,              0.0018424
                    414,                0.39709,                0.22176,                0.86593,                0.95461,                0.94008,                0.97076,                0.81619,                0.72514,                0.39684,                 1.1138,              0.0018226,              0.0018226,              0.0018226
                    415,                0.39621,                0.22451,                0.86055,                0.95297,                0.93976,                0.97054,                0.81588,                0.72489,                0.40084,                 1.1135,              0.0018028,              0.0018028,              0.0018028
                    416,                0.39217,                0.22084,                0.86496,                0.95255,                0.94003,                0.97095,                0.81664,                0.72465,                0.39937,                 1.1134,               0.001783,               0.001783,               0.001783
                    417,                0.39115,                 0.2193,                0.85841,                0.95232,                0.94086,                0.97096,                0.81694,                0.72384,                0.39738,                 1.1132,              0.0017632,              0.0017632,              0.0017632
                    418,                 0.3918,                0.21946,                0.86207,                0.95292,                 0.9401,                0.97102,                0.81769,                  0.724,                0.39732,                 1.1139,              0.0017434,              0.0017434,              0.0017434
                    419,                0.39402,                0.22105,                0.86143,                0.95057,                0.94539,                 0.9713,                 0.8174,                0.72436,                  0.396,                 1.1146,              0.0017236,              0.0017236,              0.0017236
                    420,                0.39639,                0.22049,                0.86135,                0.95101,                0.94503,                 0.9713,                0.81784,                0.72428,                0.39533,                 1.1147,              0.0017038,              0.0017038,              0.0017038
                    421,                0.39215,                0.22122,                0.86252,                0.95055,                0.94587,                0.97152,                0.81864,                0.72434,                0.39449,                 1.1149,               0.001684,               0.001684,               0.001684
                    422,                0.39535,                0.22278,                0.86397,                0.94977,                0.94665,                0.97153,                0.81842,                0.72435,                 0.3944,                 1.1151,              0.0016642,              0.0016642,              0.0016642
                    423,                0.39157,                 0.2214,                0.86259,                0.94913,                0.94805,                 0.9715,                0.81822,                0.72477,                0.39455,                 1.1157,              0.0016444,              0.0016444,              0.0016444
                    424,                 0.3891,                0.21827,                0.86142,                0.94959,                0.94827,                0.97157,                0.81851,                0.72536,                0.39513,                 1.1165,              0.0016246,              0.0016246,              0.0016246
                    425,                0.38439,                  0.218,                 0.8591,                0.95053,                0.94787,                0.97149,                0.81867,                0.72567,                0.39721,                 1.1169,              0.0016048,              0.0016048,              0.0016048
                    426,                0.38959,                0.21793,                0.85722,                0.94998,                0.94812,                0.97136,                0.81791,                0.72545,                0.39611,                 1.1169,               0.001585,               0.001585,               0.001585
                    427,                0.39506,                0.22175,                0.86444,                0.94959,                0.94872,                0.97121,                0.81811,                0.72564,                0.39304,                 1.1174,              0.0015652,              0.0015652,              0.0015652
                    428,                0.39087,                0.21663,                0.86533,                0.94944,                0.94823,                  0.971,                0.81786,                0.72558,                0.39371,                 1.1173,              0.0015454,              0.0015454,              0.0015454
                    429,                0.38786,                0.22066,                0.86176,                0.94907,                0.94852,                0.97102,                0.81807,                0.72581,                0.39257,                 1.1176,              0.0015256,              0.0015256,              0.0015256
                    430,                0.38739,                0.21453,                0.85572,                0.94931,                0.94803,                0.97104,                0.81808,                0.72627,                0.39115,                 1.1182,              0.0015058,              0.0015058,              0.0015058
                    431,                0.38916,                0.21812,                0.86219,                0.94942,                0.94769,                0.97148,                 0.8177,                0.72671,                0.39051,                  1.119,               0.001486,               0.001486,               0.001486
                    432,                  0.383,                0.21793,                0.86019,                0.95006,                0.94735,                0.97122,                0.81716,                0.72693,                0.39182,                 1.1195,              0.0014662,              0.0014662,              0.0014662
                    433,                0.38619,                0.21802,                0.85594,                0.95003,                0.94738,                0.97109,                0.81702,                0.72694,                0.39153,                 1.1198,              0.0014464,              0.0014464,              0.0014464
                    434,                0.38501,                0.21484,                0.85771,                0.94994,                0.94727,                0.97119,                0.81769,                0.72747,                0.38974,                 1.1206,              0.0014266,              0.0014266,              0.0014266
                    435,                0.38216,                0.21321,                0.85694,                0.95003,                0.94726,                0.97123,                0.81726,                0.72766,                0.38873,                 1.1208,              0.0014068,              0.0014068,              0.0014068
                    436,                0.38758,                0.21747,                0.86117,                0.95056,                0.94587,                0.97098,                0.81721,                0.72771,                0.39104,                 1.1211,               0.001387,               0.001387,               0.001387
                    437,                0.38094,                0.21266,                0.86127,                0.95064,                0.94564,                0.97111,                0.81746,                0.72772,                0.39214,                 1.1213,              0.0013672,              0.0013672,              0.0013672
                    438,                0.38114,                 0.2155,                0.86116,                0.95076,                0.94561,                0.97119,                 0.8181,                0.72708,                0.39389,                 1.1209,              0.0013474,              0.0013474,              0.0013474
                    439,                0.38482,                0.21468,                0.86115,                0.95085,                0.94549,                0.97126,                0.81794,                0.72672,                0.39424,                 1.1205,              0.0013276,              0.0013276,              0.0013276
                    440,                0.38733,                0.21778,                0.86423,                0.95034,                0.94652,                0.97114,                0.81798,                0.72673,                0.39381,                 1.1204,              0.0013078,              0.0013078,              0.0013078
                    441,                0.37542,                0.20995,                 0.8542,                0.95022,                0.94623,                0.97114,                  0.818,                0.72668,                0.39486,                 1.1201,               0.001288,               0.001288,               0.001288
                    442,                0.38359,                0.21309,                0.86002,                0.95005,                0.94584,                0.97118,                 0.8187,                0.72703,                0.39512,                 1.1203,              0.0012682,              0.0012682,              0.0012682
                    443,                0.38031,                0.21048,                0.85987,                0.94994,                0.94519,                0.97109,                0.81847,                0.72722,                0.39562,                 1.1204,              0.0012484,              0.0012484,              0.0012484
                    444,                0.38491,                 0.2161,                0.85781,                0.94966,                0.94609,                0.97048,                0.81762,                0.72731,                0.39671,                 1.1205,              0.0012286,              0.0012286,              0.0012286
                    445,                0.37806,                0.21153,                 0.8561,                0.94955,                0.94604,                0.97047,                0.81818,                0.72743,                0.39677,                 1.1207,              0.0012088,              0.0012088,              0.0012088
                    446,                0.38065,                0.21375,                0.85853,                0.95366,                0.94097,                0.97061,                0.81838,                0.72732,                0.39777,                 1.1207,               0.001189,               0.001189,               0.001189
                    447,                0.37502,                0.21067,                0.85641,                0.95365,                  0.941,                0.97074,                0.81837,                0.72711,                0.39719,                 1.1208,              0.0011692,              0.0011692,              0.0011692
                    448,                0.37503,                0.21208,                0.85735,                0.95189,                0.94076,                 0.9706,                 0.8184,                0.72678,                0.39727,                 1.1205,              0.0011494,              0.0011494,              0.0011494
                    449,                0.38226,                0.21796,                0.86612,                0.95174,                0.94063,                0.97054,                0.81784,                0.72669,                0.39674,                 1.1204,              0.0011296,              0.0011296,              0.0011296
                    450,                0.37399,                 0.2087,                0.85841,                0.95206,                0.94031,                0.97102,                0.81864,                0.72631,                0.39638,                 1.1199,              0.0011098,              0.0011098,              0.0011098
                    451,                0.37244,                0.20974,                 0.8576,                0.95202,                0.94035,                0.97116,                0.81898,                0.72635,                0.39635,                 1.1198,                0.00109,                0.00109,                0.00109
                    452,                0.37758,                0.21317,                0.85751,                 0.9516,                0.94066,                0.97115,                0.81871,                 0.7266,                0.39631,                   1.12,              0.0010702,              0.0010702,              0.0010702
                    453,                0.37956,                0.21082,                0.85916,                0.95155,                0.94093,                0.97106,                0.81852,                0.72671,                0.39669,                 1.1201,              0.0010504,              0.0010504,              0.0010504
                    454,                0.37466,                0.21106,                0.85687,                0.95154,                0.94106,                0.97102,                0.81785,                0.72687,                0.39685,                 1.1203,              0.0010306,              0.0010306,              0.0010306
                    455,                0.37163,                0.20782,                0.85682,                0.95155,                0.94146,                0.97095,                0.81772,                 0.7271,                0.39672,                 1.1205,              0.0010108,              0.0010108,              0.0010108
                    456,                0.37882,                 0.2106,                0.86077,                0.94911,                0.94459,                0.97091,                0.81786,                0.72706,                0.39686,                 1.1205,               0.000991,               0.000991,               0.000991
                    457,                0.37286,                0.21062,                0.85819,                0.95304,                0.94246,                0.97083,                 0.8173,                0.72698,                0.39766,                 1.1204,              0.0009712,              0.0009712,              0.0009712
                    458,                0.37183,                0.21142,                0.85762,                 0.9532,                0.94266,                0.97047,                0.81705,                0.72707,                0.39909,                 1.1204,              0.0009514,              0.0009514,              0.0009514
                    459,                0.37281,                0.21196,                0.85727,                0.95325,                 0.9432,                0.97054,                0.81741,                0.72728,                0.39887,                 1.1205,              0.0009316,              0.0009316,              0.0009316
                    460,                0.36872,                0.20879,                0.85522,                0.95349,                0.94305,                0.97057,                0.81754,                 0.7274,                0.39839,                 1.1208,              0.0009118,              0.0009118,              0.0009118
                    461,                0.36982,                0.21074,                0.85691,                0.95383,                0.94327,                0.97068,                0.81737,                0.72754,                 0.3976,                 1.1211,               0.000892,               0.000892,               0.000892
                    462,                0.37126,                0.21039,                0.85384,                0.95406,                0.94292,                 0.9701,                0.81733,                0.72757,                0.39774,                 1.1213,              0.0008722,              0.0008722,              0.0008722
                    463,                0.36807,                0.20529,                0.85519,                0.95529,                0.94195,                0.97015,                0.81688,                0.72772,                0.39834,                 1.1214,              0.0008524,              0.0008524,              0.0008524
                    464,                0.36825,                 0.2076,                0.85328,                0.95541,                0.94178,                0.97004,                0.81702,                  0.728,                0.39717,                 1.1215,              0.0008326,              0.0008326,              0.0008326
                    465,                0.36762,                0.20685,                0.85421,                 0.9556,                0.94176,                0.97066,                0.81737,                0.72819,                0.39743,                 1.1216,              0.0008128,              0.0008128,              0.0008128
                    466,                0.37382,                0.20959,                0.85826,                0.95588,                0.94172,                0.97114,                0.81769,                0.72838,                 0.3979,                 1.1218,               0.000793,               0.000793,               0.000793
                    467,                0.36876,                0.20833,                0.85624,                 0.9558,                 0.9417,                0.97113,                0.81747,                0.72855,                 0.3975,                 1.1222,              0.0007732,              0.0007732,              0.0007732
                    468,                0.36851,                0.20733,                0.85585,                0.95587,                0.94168,                0.97061,                0.81679,                0.72877,                0.39803,                 1.1224,              0.0007534,              0.0007534,              0.0007534
                    469,                0.36885,                0.20986,                0.85387,                0.95583,                0.94168,                0.97056,                0.81643,                0.72888,                0.39844,                 1.1225,              0.0007336,              0.0007336,              0.0007336
                    470,                0.36731,                0.20673,                0.85697,                0.95578,                0.94177,                0.97064,                0.81636,                0.72905,                0.39759,                 1.1227,              0.0007138,              0.0007138,              0.0007138
                    471,                0.36871,                0.20871,                0.85784,                0.95582,                0.94163,                0.97058,                0.81613,                0.72906,                0.39844,                 1.1229,               0.000694,               0.000694,               0.000694
                    472,                0.36528,                 0.2076,                0.85348,                 0.9559,                 0.9416,                0.97059,                0.81633,                 0.7291,                0.39884,                  1.123,              0.0006742,              0.0006742,              0.0006742
                    473,                0.36864,                0.20617,                 0.8536,                0.95606,                0.94124,                0.97037,                0.81634,                0.72907,                0.40034,                  1.123,              0.0006544,              0.0006544,              0.0006544
                    474,                0.36775,                0.20629,                0.85562,                0.95638,                0.94049,                0.97082,                0.81649,                0.72901,                0.39967,                 1.1232,              0.0006346,              0.0006346,              0.0006346
                    475,                0.36705,                0.20706,                0.85152,                0.95649,                0.94018,                0.97031,                0.81615,                0.72895,                0.40012,                 1.1232,              0.0006148,              0.0006148,              0.0006148
                    476,                0.36849,                0.20721,                0.85661,                 0.9566,                0.93987,                0.97039,                0.81601,                0.72901,                0.39984,                 1.1234,               0.000595,               0.000595,               0.000595
